date,fault_count,week,dag,maand,seizoen,is_weekend,temperatuur_min,temperatuur_max,temperatuur_avg,luchtvochtigheid_min,luchtvochtigheid_max,luchtvochtigheid_avg,dauwpunt_min,dauwpunt_max,dauwpunt_avg,gevoelstemp_min,gevoelstemp_max,gevoelstemp_avg,luchtdruk_min,luchtdruk_max,luchtdruk_avg,bewolking_min,bewolking_max,bewolking_avg,windsnelheid_min,windsnelheid_max,windsnelheid_avg,windstoot_max,windstoot_avg,temperatuur_range,luchtdruk_delta,uren_helder,uren_bewolkt,aantal_sterke_windstoten,dominante_windrichting,temp_range,temp_vocht_interactie,temp_rolling_mean,vocht_rolling_mean,hoge_temp_dag,lage_temp_dag,hoge_vocht_dag,windkracht_beaufort,sterke_wind_uren
2018-04-12,2,15,4,4,2,0,8.17,14.67,11.36,75.03,95.72,86.82,7.52,11.17,9.19,4.75,13.07,8.61,1000.5,1005.5,1002.53,10.0,100.0,69.83,7.07,28.53,17.52,52.56,33.46,6.5,5.0,0,8,23,90.0,6.5,986.58,12.62,85.11,0,0,1,8,1
2018-04-13,6,15,5,4,2,0,7.22,12.92,9.72,79.28,97.63,89.83,6.47,9.97,8.1,4.85,10.75,7.63,1002.5,1013.5,1007.68,0.0,100.0,77.38,5.09,16.85,10.98,34.2,21.85,5.7,11.0,4,16,21,120.96,5.7,872.95,11.31,86.76,0,0,1,6,1
2018-04-14,3,15,6,4,2,1,7.07,12.77,9.71,69.93,97.0,88.16,6.37,8.57,7.77,5.35,11.01,7.79,1014.2,1018.7,1017.13,0.0,100.0,89.83,5.5,13.57,9.42,28.8,19.42,5.7,4.5,1,20,18,251.56,5.7,856.34,10.26,88.27,0,0,1,5,1
2018-04-15,4,15,7,4,2,1,9.07,15.92,11.78,79.84,94.2,89.25,8.07,12.57,10.04,6.98,15.88,10.57,1009.7,1016.6,1011.94,27.0,100.0,80.0,3.76,13.72,8.85,32.4,19.66,6.85,6.9,0,15,21,180.0,6.85,1051.76,10.4,89.08,0,0,1,5,1
2018-04-16,8,16,1,4,2,0,6.57,11.72,9.98,77.51,95.36,85.53,4.62,9.92,7.63,3.67,9.81,7.18,1010.1,1020.6,1015.32,0.0,91.0,30.88,9.39,22.24,15.54,44.28,29.44,5.15,10.5,12,1,24,189.46,5.15,853.2,10.49,87.65,0,0,1,7,1
2018-04-17,7,16,2,4,2,0,6.52,17.12,12.46,55.24,85.54,73.33,4.22,11.62,7.65,3.19,15.52,9.72,1021.0,1026.9,1023.62,0.0,97.0,52.42,10.19,22.07,15.16,41.4,27.82,10.6,5.9,5,4,24,161.22,10.6,913.44,11.41,82.7,0,0,0,7,1
2018-04-18,13,16,3,4,2,0,9.27,21.22,15.52,53.87,86.72,72.4,7.17,13.92,10.4,7.37,21.97,14.56,1027.3,1031.1,1029.41,0.0,52.0,11.29,2.9,14.04,9.05,23.76,17.83,11.95,3.8,15,0,19,80.13,11.95,1123.87,12.65,77.08,0,0,0,5,1
2018-04-19,17,16,4,4,2,0,12.77,25.42,18.66,49.44,84.73,65.86,8.37,15.87,11.93,10.45,25.22,17.53,1023.3,1028.2,1025.55,0.0,51.0,8.17,8.5,16.92,13.43,32.4,24.22,12.65,4.9,16,0,24,142.85,12.65,1229.11,15.55,70.53,1,0,0,6,1
2018-04-20,10,16,5,4,2,0,9.42,18.67,13.89,74.46,92.74,86.03,7.82,16.07,11.56,7.43,19.19,13.12,1021.8,1023.3,1022.41,0.0,3.0,0.17,6.99,15.26,10.24,32.04,20.67,9.25,1.5,24,0,23,2.2,9.25,1195.33,16.03,74.76,0,0,1,5,1
2018-04-21,4,16,6,4,2,1,8.12,18.67,13.63,51.84,96.01,75.4,7.27,10.82,9.03,5.96,17.32,11.9,1017.9,1023.4,1021.57,0.0,96.0,22.29,8.79,15.83,11.45,27.0,21.87,10.55,5.5,11,1,24,71.03,10.55,1028.0,15.4,75.76,0,0,0,6,1
2018-04-22,2,16,7,4,2,1,10.72,23.87,15.42,55.48,83.25,73.65,7.02,15.62,10.66,7.93,24.09,13.46,1008.6,1017.0,1011.22,0.0,98.0,37.0,11.92,25.23,16.13,43.56,30.27,13.15,8.4,2,2,24,105.02,13.15,1135.67,14.32,78.36,0,0,0,7,1
2018-04-23,8,17,1,4,2,0,9.52,12.02,10.87,75.46,91.6,82.53,7.27,8.72,7.99,4.68,8.86,7.31,1009.9,1016.3,1013.96,0.0,100.0,52.25,13.45,29.04,21.45,50.76,39.93,2.5,6.4,6,6,24,218.66,2.5,897.43,13.31,77.19,0,0,0,9,1
2018-04-24,4,17,2,4,2,0,9.92,12.47,11.07,80.0,88.37,84.64,7.47,9.47,8.58,4.87,8.85,6.93,1006.9,1015.4,1012.77,86.0,100.0,98.33,13.51,34.37,25.91,60.48,48.01,2.55,8.5,0,23,24,207.82,2.55,937.32,12.46,80.28,0,0,0,10,1
2018-04-25,5,17,3,4,2,0,8.42,11.32,10.04,71.84,91.05,82.66,6.37,9.42,7.19,4.32,6.73,5.44,1004.9,1011.7,1009.2,1.0,100.0,55.0,21.58,39.6,26.76,69.84,50.77,2.9,6.8,2,7,24,228.18,2.9,829.74,10.66,83.28,0,0,0,10,1
2018-04-26,3,17,4,4,2,0,7.97,10.92,9.31,63.76,90.25,78.17,4.32,6.77,5.62,3.43,5.87,4.63,1010.8,1015.6,1013.78,3.0,97.0,31.38,15.82,32.11,25.49,61.2,47.41,2.95,4.8,3,1,24,219.81,2.95,728.05,10.14,81.82,0,0,0,10,1
2018-04-27,1,17,5,4,2,0,7.02,12.62,9.95,58.61,94.98,77.99,4.62,6.87,6.13,4.32,10.48,7.2,1006.4,1014.6,1010.47,4.0,100.0,79.67,2.41,18.36,12.23,30.96,24.21,5.6,8.2,1,13,23,26.56,5.6,775.79,9.77,79.61,0,0,0,6,1
2018-04-29,2,17,7,4,2,1,6.92,11.52,9.19,77.84,99.32,90.98,6.57,9.77,7.76,3.86,9.27,6.47,1002.4,1011.0,1008.23,98.0,100.0,99.92,2.31,28.02,14.77,49.32,27.64,4.6,8.6,0,24,18,21.8,4.6,836.53,9.89,84.91,0,0,1,7,1
2018-04-30,3,18,1,4,2,0,7.42,9.97,8.8,80.36,93.77,88.64,4.82,7.97,7.01,3.26,8.36,5.65,994.7,1001.3,996.8,68.0,100.0,97.42,2.55,29.26,16.43,51.48,32.73,2.55,6.6,0,22,24,9.64,2.55,779.96,9.5,88.46,0,0,1,7,1
2018-05-01,8,18,2,5,2,0,6.72,10.47,8.11,61.11,90.86,74.87,1.02,6.37,3.8,-0.95,5.95,2.47,995.0,1011.8,1006.8,0.0,100.0,76.75,10.64,46.12,29.23,82.08,55.14,3.75,16.8,3,16,24,262.79,3.75,606.84,8.7,84.83,0,0,0,11,1
2018-05-02,2,18,3,5,2,0,5.22,15.42,10.23,43.07,90.37,69.32,1.72,8.32,4.35,0.78,10.12,5.65,1007.1,1011.5,1009.59,0.0,100.0,50.42,11.93,34.05,23.07,61.92,43.09,10.2,4.4,8,8,24,171.72,10.2,709.09,9.04,77.61,0,0,0,9,1
2018-05-03,4,18,4,5,2,0,4.52,11.42,8.83,60.14,92.89,76.99,3.32,6.12,4.87,1.66,10.03,6.08,1012.0,1022.6,1018.32,0.0,8.0,1.0,6.15,17.97,12.3,34.92,24.16,6.9,10.6,24,0,20,309.56,6.9,679.46,9.05,73.72,0,0,0,6,1
2018-05-04,5,18,5,5,2,0,3.37,15.47,10.32,52.47,95.17,75.13,2.67,9.72,5.79,0.26,14.91,8.44,1022.6,1026.5,1024.28,0.0,53.0,5.54,1.44,14.49,7.97,30.6,16.95,12.1,3.9,20,0,14,9.46,12.1,775.13,9.79,73.81,0,0,0,4,1
2018-05-05,1,18,6,5,2,1,7.52,18.67,13.44,50.46,85.12,68.79,4.17,10.47,7.56,4.61,16.86,11.2,1024.5,1027.1,1025.9,0.0,20.0,1.58,10.31,17.78,13.08,33.84,24.58,11.15,2.6,22,0,24,72.12,11.15,924.27,10.86,73.63,0,0,0,6,1
2018-05-06,10,18,7,5,2,1,8.72,22.67,15.97,53.41,75.84,65.95,4.27,14.07,9.47,5.97,22.0,14.42,1020.8,1024.9,1023.1,0.0,0.0,0.0,9.47,14.76,12.2,29.52,22.93,13.95,4.1,24,0,24,90.0,13.95,1052.89,13.24,69.96,0,0,0,6,1
2018-05-07,15,19,1,5,2,0,11.92,23.17,17.28,48.84,84.84,69.47,8.72,15.27,11.33,9.83,23.26,16.44,1015.5,1020.9,1018.52,0.0,0.0,0.0,6.92,13.09,10.9,25.92,20.37,11.25,5.4,24,0,20,102.72,11.25,1200.69,15.56,68.07,0,0,0,6,1
2018-05-08,19,19,2,5,2,0,12.22,25.12,18.48,40.88,86.81,65.09,7.72,15.87,11.41,9.99,25.49,17.66,1007.7,1014.7,1010.4,0.0,1.0,0.04,6.11,13.83,10.89,26.28,20.46,12.9,7.0,24,0,20,110.32,12.9,1203.02,17.24,66.84,1,0,0,6,1
2018-05-09,4,19,3,5,2,0,10.72,18.62,14.18,68.1,94.82,82.45,8.67,13.32,11.14,8.94,19.2,13.41,1006.3,1008.2,1007.34,0.0,48.0,15.04,2.74,16.28,9.53,33.48,20.44,7.9,1.9,15,0,16,306.87,7.9,1168.74,16.65,72.33,0,0,0,5,1
2018-05-10,4,19,4,5,2,0,7.32,13.62,11.37,76.06,93.37,85.52,6.32,11.12,9.0,5.12,11.92,9.08,1006.8,1020.8,1012.78,0.0,100.0,57.46,5.19,25.77,14.16,50.04,28.77,6.3,14.0,6,10,21,229.19,6.3,972.51,14.68,77.69,0,0,1,7,1
2018-05-11,1,19,5,5,2,0,7.47,17.72,12.82,49.51,94.67,71.12,5.67,11.12,7.37,5.3,16.03,11.2,1016.0,1021.4,1019.0,0.0,96.0,51.58,3.67,13.04,8.09,27.36,16.35,10.25,5.4,7,3,13,90.0,10.25,911.58,12.79,79.7,0,0,0,5,1
2018-05-12,3,19,6,5,2,1,10.47,21.92,16.96,44.81,83.08,64.32,7.12,13.32,9.86,8.42,21.14,15.46,1010.1,1015.8,1013.38,4.0,100.0,86.54,6.19,21.13,11.81,36.0,22.35,11.45,5.7,1,18,24,57.99,11.45,1091.02,13.72,73.65,0,0,0,6,1
2018-05-13,3,19,7,5,2,1,10.67,16.17,12.29,77.44,95.12,89.29,9.82,12.22,10.55,7.33,14.11,10.13,1009.5,1014.3,1012.48,36.0,100.0,95.17,6.48,23.27,16.04,40.68,31.77,5.5,4.8,0,21,23,95.71,5.5,1097.55,14.02,74.91,0,0,1,7,1
2018-05-14,7,20,1,5,2,0,10.82,23.27,16.77,60.76,97.38,81.27,10.07,18.02,13.33,8.49,23.68,15.81,1013.5,1015.6,1014.12,10.0,100.0,53.83,13.66,18.45,16.06,36.36,30.07,12.45,2.1,0,7,24,19.65,12.45,1363.02,15.34,78.29,0,0,0,7,1
2018-05-15,8,20,2,5,2,0,12.52,22.62,17.29,41.88,89.68,69.53,8.97,13.42,11.24,10.48,22.02,15.83,1015.5,1017.4,1016.54,0.0,44.0,4.42,13.0,17.46,14.55,30.6,26.79,10.1,1.9,21,0,24,1.36,10.1,1202.53,15.45,80.03,0,0,0,7,1
2018-05-16,3,20,3,5,2,0,9.92,16.77,13.57,69.98,82.51,78.24,6.52,12.42,9.83,5.57,14.2,10.34,1016.9,1022.9,1019.64,0.0,100.0,71.29,14.51,31.81,22.46,59.4,41.41,6.85,6.0,1,6,24,5.19,6.85,1061.72,15.88,76.35,0,0,0,9,1
2018-05-17,3,20,4,5,2,0,8.97,12.47,10.55,61.54,77.94,70.94,4.57,6.52,5.46,5.06,8.4,6.3,1023.2,1024.2,1023.7,33.0,100.0,73.0,15.27,25.93,22.28,51.12,42.22,3.5,1.0,0,2,24,1.85,3.5,748.22,13.8,72.91,0,0,0,9,1
2018-05-18,6,20,5,5,2,0,8.22,12.02,10.0,67.19,80.77,73.71,4.77,6.77,5.49,4.92,8.64,6.62,1023.0,1024.1,1023.69,67.0,100.0,94.62,11.38,18.09,15.68,36.36,30.46,3.8,1.1,0,19,24,331.29,3.8,736.85,11.37,74.3,0,0,0,7,1
2018-05-19,3,20,6,5,2,1,9.92,12.57,11.24,81.68,95.77,86.36,7.12,10.47,9.03,8.05,11.48,9.75,1022.7,1023.9,1023.32,49.0,100.0,93.08,3.1,11.89,8.54,25.92,18.94,2.65,1.2,0,19,22,263.99,2.65,970.59,10.59,77.01,0,0,1,5,1
2018-05-20,2,20,7,5,2,1,7.27,20.37,14.65,50.74,100.0,75.17,7.27,13.42,9.81,5.68,19.83,13.62,1020.3,1024.0,1022.48,0.0,100.0,39.5,5.19,15.18,9.04,28.08,18.58,13.1,3.7,8,6,19,45.0,13.1,1101.08,11.96,78.41,0,0,0,5,1
2018-05-21,4,21,1,5,2,0,11.92,23.27,17.64,45.44,75.23,60.23,7.02,12.32,9.63,9.1,21.21,15.4,1012.6,1019.7,1015.95,0.0,100.0,53.12,4.69,21.18,16.15,37.44,30.19,11.35,7.1,7,7,23,85.43,11.35,1062.59,14.51,73.92,0,0,0,7,1
2018-05-22,7,21,2,5,2,0,13.27,22.12,17.64,52.74,78.29,66.08,9.02,12.97,11.1,12.1,22.97,16.48,1012.3,1017.1,1013.98,18.0,100.0,74.83,7.17,19.52,12.08,33.48,22.95,8.85,4.8,0,10,20,7.5,8.85,1165.43,16.64,67.16,0,0,0,6,1
2018-05-23,8,21,3,5,2,0,13.72,23.12,18.01,48.19,82.37,67.86,9.67,13.92,11.78,12.54,22.38,16.51,1017.0,1022.3,1020.23,6.0,100.0,84.96,9.29,20.29,14.77,39.6,28.09,9.4,5.3,1,18,24,13.13,9.4,1222.33,17.76,64.73,0,0,0,7,1
2018-05-24,8,21,4,5,2,0,14.87,21.42,18.01,61.25,89.69,71.45,9.62,15.42,12.67,12.22,20.49,16.26,1017.7,1021.8,1019.69,22.0,100.0,78.71,15.14,21.29,18.32,47.88,34.39,6.55,4.1,0,14,24,90.0,6.55,1286.83,17.89,68.46,0,0,0,8,1
2018-05-25,8,21,5,5,2,0,15.87,22.87,19.0,68.61,94.7,84.18,15.02,17.82,16.16,15.71,25.01,19.66,1017.0,1019.8,1018.22,22.0,100.0,74.33,4.39,16.52,10.63,28.44,22.32,7.0,2.8,0,7,24,34.99,7.0,1599.51,18.34,74.5,0,0,0,5,1
2018-05-26,8,21,6,5,2,1,15.92,25.62,20.89,55.01,89.41,69.25,12.12,16.87,14.78,15.27,26.4,20.35,1019.3,1020.7,1020.06,2.0,96.0,69.62,10.83,22.1,16.48,38.16,30.27,9.7,1.4,3,10,24,71.56,9.7,1446.82,19.3,74.96,1,0,0,7,1
2018-05-27,7,21,7,5,2,1,16.97,25.02,19.94,58.18,95.36,73.65,11.22,17.87,14.88,14.55,25.36,19.58,1016.6,1019.9,1018.25,0.0,100.0,43.92,5.8,22.8,15.57,43.56,30.45,8.05,3.3,7,4,21,71.56,8.05,1468.84,19.95,75.69,1,0,0,7,1
2018-05-28,21,22,1,5,2,0,15.82,26.87,21.15,50.79,92.28,76.95,14.57,21.42,16.66,16.42,29.92,22.34,1016.9,1018.6,1017.72,0.0,92.0,56.29,3.98,17.11,10.24,30.24,20.49,11.05,1.7,2,2,21,90.0,11.05,1627.5,20.66,73.28,1,0,0,5,1
2018-05-30,15,22,3,5,2,0,16.17,22.37,18.63,66.25,99.05,91.41,15.62,19.82,17.11,16.45,24.81,20.01,1011.5,1015.1,1013.48,6.0,100.0,63.42,5.62,13.39,9.31,31.68,21.27,6.2,3.6,1,10,23,18.44,6.2,1702.75,20.44,83.31,0,0,1,5,1
2018-05-31,7,22,4,5,2,0,15.92,25.32,19.1,64.0,100.0,92.94,15.82,19.02,17.82,17.38,28.18,20.96,1013.8,1015.9,1014.87,22.0,100.0,65.5,2.97,14.83,7.72,30.96,18.28,9.4,2.1,0,8,15,56.31,9.4,1775.45,19.76,88.64,1,0,1,4,1
2018-06-01,7,22,5,6,3,0,13.12,17.07,15.23,88.83,99.36,94.73,12.77,16.62,14.39,11.71,17.87,14.85,1015.3,1017.4,1016.53,24.0,100.0,94.46,5.35,17.23,12.68,33.48,24.81,3.95,2.1,0,22,19,275.08,3.95,1443.16,17.66,93.03,0,0,1,6,1
2018-06-02,1,22,6,6,3,1,13.72,17.37,15.31,88.05,98.39,93.58,13.12,15.47,14.27,12.88,16.8,14.64,1016.8,1018.5,1017.63,95.0,100.0,99.79,7.39,19.32,14.24,36.72,27.7,3.65,1.7,0,24,24,226.97,3.65,1432.98,16.55,93.75,0,0,1,7,1
2018-06-03,5,22,7,6,3,1,13.12,19.47,16.19,80.2,97.74,89.49,12.77,16.82,14.42,12.76,21.43,16.45,1017.0,1019.3,1018.39,0.0,100.0,34.71,6.12,14.26,9.71,32.04,21.18,6.35,2.3,8,3,24,9.46,6.35,1448.81,15.58,92.6,0,0,1,5,1
2018-06-04,6,23,1,6,3,0,13.27,18.62,15.87,78.06,97.11,87.05,12.72,15.02,13.66,12.59,19.44,15.35,1013.7,1017.1,1015.33,10.0,100.0,88.46,7.24,18.46,12.49,38.16,25.86,5.35,3.4,0,18,24,360.0,5.35,1381.24,15.79,90.04,0,0,1,6,1
2018-06-05,6,23,2,6,3,0,11.52,16.72,14.78,73.04,90.81,80.3,10.02,13.07,11.38,10.15,15.91,13.21,1014.5,1016.0,1015.2,0.0,100.0,67.29,9.61,19.01,14.15,37.44,28.36,5.2,1.5,7,14,24,12.99,5.2,1187.16,15.61,85.61,0,0,0,7,1
2018-06-06,13,23,3,6,3,0,11.32,23.62,17.62,63.02,95.16,81.87,10.32,18.02,14.3,10.04,25.41,17.76,1013.2,1015.4,1014.2,0.0,57.0,13.96,7.9,16.24,11.38,31.68,22.96,12.3,2.2,16,0,24,2.54,12.3,1442.83,16.09,83.07,0,0,0,6,1
2018-06-07,13,23,4,6,3,0,15.07,25.42,19.94,53.59,92.89,79.35,13.37,19.47,16.12,14.5,27.74,21.02,1013.6,1015.2,1014.52,0.0,99.0,39.54,4.33,15.41,9.5,32.04,19.15,10.35,1.6,11,5,16,352.65,10.35,1581.85,17.45,80.5,1,0,0,5,1
2018-06-08,11,23,5,6,3,0,15.77,19.57,17.2,83.56,96.26,89.04,13.77,17.17,15.36,14.95,20.42,17.31,1014.6,1016.0,1015.23,77.0,100.0,98.21,6.62,17.38,11.75,32.76,23.28,3.8,1.4,0,22,24,4.57,3.8,1531.37,18.25,83.42,0,0,1,6,1
2018-06-09,3,23,6,6,3,1,15.27,21.62,17.97,71.1,96.22,84.3,14.27,16.62,15.18,14.78,22.71,17.82,1013.8,1015.5,1014.56,35.0,100.0,71.29,10.82,18.75,14.03,36.36,27.58,6.35,1.7,0,8,24,11.63,6.35,1514.82,18.37,84.23,0,0,0,7,1
2018-06-10,2,23,7,6,3,1,12.72,19.82,16.39,68.53,95.27,80.66,10.47,14.32,12.96,10.89,19.66,15.33,1013.4,1014.9,1013.95,0.0,100.0,50.29,8.65,20.83,15.08,41.4,30.0,7.1,1.5,4,3,24,1.3,7.1,1322.29,17.19,84.67,0,0,0,7,1
2018-06-11,12,24,1,6,3,0,11.92,20.62,16.32,60.08,91.75,75.77,10.57,13.37,11.83,11.09,20.96,15.18,1012.8,1015.0,1013.8,0.0,99.0,59.58,6.99,19.97,14.0,37.44,27.82,8.7,2.2,2,7,22,26.56,8.7,1236.23,16.89,80.24,0,0,0,7,1
2018-06-12,5,24,2,6,3,0,12.82,15.62,14.52,70.0,92.41,78.54,9.32,11.77,10.78,11.16,13.86,12.42,1013.3,1015.8,1014.51,19.0,100.0,73.25,7.9,24.07,16.08,46.08,31.18,2.8,2.5,0,10,24,4.76,2.8,1140.6,15.74,78.33,0,0,0,7,1
2018-06-13,2,24,3,6,3,0,12.77,15.72,14.19,63.22,85.33,73.9,8.32,10.37,9.55,10.18,14.07,11.8,1015.6,1018.0,1016.91,2.0,100.0,58.88,9.93,24.01,16.47,45.36,32.47,2.95,2.4,2,8,24,205.91,2.95,1048.47,15.01,76.07,0,0,0,7,1
2018-06-14,7,24,4,6,3,0,12.87,17.62,15.19,58.75,97.41,78.5,9.02,13.72,11.35,10.04,14.11,12.52,1011.4,1015.6,1013.11,33.0,100.0,84.79,6.12,31.67,21.4,56.88,40.44,4.75,4.2,0,16,23,190.89,4.75,1192.42,14.63,76.98,0,0,0,9,1
2018-06-15,2,24,5,6,3,0,12.77,20.37,17.22,48.41,99.67,75.1,9.12,13.92,12.37,12.7,20.64,17.26,1015.3,1016.6,1016.04,21.0,100.0,78.38,3.32,10.32,6.11,30.24,15.31,7.6,1.3,0,11,12,45.0,7.6,1293.13,15.53,75.83,0,0,0,4,1
2018-06-16,1,24,6,6,3,1,14.07,18.07,16.02,66.5,88.63,77.84,10.02,13.82,12.12,11.77,17.24,14.39,1013.8,1015.7,1014.39,2.0,100.0,69.5,4.2,23.71,16.0,46.8,30.15,4.0,1.9,1,12,21,246.8,4.0,1247.34,16.14,77.15,0,0,0,7,1
2018-06-17,2,24,7,6,3,1,14.37,16.82,15.12,70.62,87.8,79.7,10.97,12.52,11.61,11.63,14.78,12.51,1013.5,1017.9,1015.95,10.0,100.0,76.67,16.06,24.63,21.5,46.44,40.06,2.45,4.4,0,14,24,248.03,2.45,1205.26,16.12,77.55,0,0,0,9,1
2018-06-18,4,25,1,6,3,0,14.67,17.12,16.1,79.37,94.69,85.75,12.62,14.92,13.7,12.37,14.78,13.65,1016.7,1019.1,1018.09,4.0,100.0,79.67,21.13,27.69,25.03,52.2,45.37,2.45,2.4,2,16,24,239.42,2.45,1380.89,15.75,81.1,0,0,1,10,1
2018-06-19,2,25,2,6,3,0,15.87,18.97,17.1,74.42,92.0,85.43,14.02,15.07,14.61,14.12,19.38,16.33,1018.5,1023.7,1021.95,5.0,100.0,58.54,10.31,24.72,16.43,43.2,32.04,3.1,5.2,5,9,24,199.54,3.1,1461.11,16.11,83.63,0,0,1,7,1
2018-06-20,8,25,3,6,3,0,15.32,19.37,17.5,75.7,96.52,85.23,14.52,15.47,14.95,14.4,17.83,16.15,1016.3,1022.3,1019.51,0.0,100.0,51.96,11.53,29.88,21.89,56.52,41.5,4.05,6.0,5,4,24,208.07,4.05,1491.49,16.9,85.47,0,0,1,9,1
2018-06-21,3,25,4,6,3,0,12.67,15.62,13.61,54.77,93.43,71.36,4.87,14.42,8.32,6.3,15.52,8.96,1015.6,1024.3,1020.27,13.0,100.0,63.21,10.23,39.22,29.85,70.2,54.91,2.95,8.7,0,9,24,304.66,2.95,971.22,16.07,80.68,0,0,0,11,1
2018-06-22,7,25,5,6,3,0,12.02,14.37,13.12,60.76,72.66,66.28,5.52,8.42,6.96,5.65,9.43,7.83,1023.6,1027.9,1026.04,20.0,100.0,78.75,16.87,41.27,30.99,72.72,57.93,2.35,4.3,0,7,24,330.34,2.35,869.69,14.74,74.29,0,0,0,11,1
2018-06-23,3,25,6,6,3,1,11.97,16.27,14.15,60.29,92.98,75.05,7.87,11.22,9.7,9.33,14.88,12.02,1024.7,1027.8,1026.62,18.0,100.0,80.58,7.93,22.47,15.2,41.04,30.76,4.3,3.1,0,15,24,264.56,4.3,1062.07,13.63,70.9,0,0,0,7,1
2018-06-24,3,25,7,6,3,1,11.37,15.82,14.01,70.09,92.65,80.77,9.42,11.57,10.69,9.94,13.28,11.98,1023.7,1024.8,1024.21,53.0,100.0,96.0,8.29,22.57,15.46,42.84,29.61,4.45,1.1,0,22,23,4.97,4.45,1131.74,13.76,74.04,0,0,0,7,1
2018-06-25,2,26,1,6,3,0,11.82,18.12,15.35,71.66,92.36,80.66,10.62,13.07,11.98,10.63,18.09,14.37,1024.2,1026.5,1025.5,0.0,100.0,27.46,9.03,18.53,13.17,37.8,26.89,6.3,2.3,16,5,24,340.02,6.3,1237.85,14.5,78.83,0,0,0,6,1
2018-06-26,4,26,2,6,3,0,11.02,18.97,15.03,58.73,93.88,76.84,10.07,11.22,10.74,9.6,18.57,13.72,1026.1,1026.7,1026.4,0.0,100.0,58.08,9.37,15.98,13.04,33.84,25.9,7.95,0.6,4,4,24,2.2,7.95,1154.61,14.79,79.42,0,0,0,6,1
2018-06-27,7,26,3,6,3,0,10.92,21.77,16.34,61.8,95.77,78.61,9.92,15.37,12.41,9.56,21.77,15.52,1024.4,1027.0,1025.83,0.0,82.0,18.88,9.93,19.2,13.56,33.12,26.73,10.85,2.6,15,0,24,19.57,10.85,1284.54,15.57,78.7,0,0,0,6,1
2018-06-28,10,26,4,6,3,0,14.47,24.42,19.15,49.34,93.72,73.06,12.17,15.17,13.84,13.59,25.22,18.49,1022.4,1025.6,1023.89,0.0,47.0,3.92,11.2,21.92,15.17,41.76,29.25,9.95,3.2,21,0,24,54.87,9.95,1399.27,16.84,76.17,0,0,0,7,1
2018-06-29,8,26,5,6,3,0,13.62,22.62,17.72,52.8,93.99,75.8,12.07,14.82,13.07,12.67,23.09,16.93,1018.4,1022.6,1020.5,0.0,1.0,0.12,10.99,19.96,14.6,39.6,28.83,9.0,4.2,24,0,24,2.08,9.0,1343.31,17.74,75.82,0,0,0,7,1
2018-06-30,3,26,6,6,3,1,14.02,24.82,19.93,32.25,92.19,58.14,7.12,14.02,10.5,12.97,22.59,17.72,1015.5,1018.2,1016.88,0.0,0.0,0.0,12.73,24.2,19.09,43.92,34.96,10.8,2.7,24,0,24,36.57,10.8,1158.88,18.94,69.0,0,0,0,8,1
2018-07-01,3,26,7,7,3,1,16.02,25.17,20.6,29.39,55.05,42.52,5.57,8.42,7.08,12.11,21.84,16.99,1015.8,1017.5,1016.71,0.0,0.0,0.0,16.75,27.78,21.91,51.48,40.11,9.15,1.7,24,0,24,90.0,9.15,875.94,19.42,58.82,1,0,0,9,1
2018-07-02,15,27,1,7,3,0,14.97,23.67,19.47,31.98,63.13,46.76,5.82,8.82,7.43,12.01,21.29,16.39,1016.6,1019.4,1017.7,0.0,1.0,0.08,15.52,22.91,19.09,42.48,35.58,8.7,2.8,24,0,24,86.35,8.7,910.25,20.0,49.14,0,0,0,8,1
2018-07-03,10,27,2,7,3,0,13.77,22.27,17.79,46.08,93.08,69.59,9.77,13.47,11.73,12.48,22.28,16.49,1016.9,1019.2,1018.02,0.0,52.0,23.04,11.71,18.56,15.14,36.72,29.86,8.5,2.3,8,0,24,26.56,8.5,1237.85,19.28,52.96,0,0,0,7,1
2018-07-04,8,27,3,7,3,0,12.67,21.32,17.1,53.94,93.94,74.83,11.57,13.47,12.32,11.56,22.33,16.44,1014.0,1017.1,1015.22,0.0,100.0,65.08,7.57,17.67,11.68,48.96,25.0,8.65,3.1,2,9,24,40.24,8.65,1279.43,18.12,63.72,0,0,0,6,1
2018-07-05,5,27,4,7,3,0,13.52,18.97,16.58,70.09,96.16,82.03,12.82,13.92,13.39,13.52,18.72,16.26,1013.8,1017.2,1015.25,0.0,87.0,21.46,4.9,16.7,10.98,35.64,23.38,5.45,3.4,15,0,19,13.24,5.45,1360.33,17.16,75.48,0,0,0,6,1
2018-07-06,7,27,5,7,3,0,14.27,20.77,17.84,56.65,93.16,74.14,10.57,14.77,12.93,14.1,21.31,17.15,1017.9,1023.2,1020.65,34.0,100.0,68.0,5.69,16.04,12.3,34.2,25.86,6.5,5.3,0,5,23,9.46,6.5,1322.9,17.18,77.0,0,0,0,6,1
2018-07-07,3,27,6,7,3,1,12.77,21.37,17.39,52.98,95.52,71.29,10.32,12.77,11.78,12.48,20.35,16.74,1023.2,1025.0,1024.32,0.0,98.0,53.25,2.88,15.55,9.36,30.6,20.07,8.6,1.8,4,3,16,29.74,8.6,1239.98,17.27,75.82,0,0,0,5,1
