date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2025-05-06 00:00:00,6.8175,69.46244,1.6175,3.722014,1022.3,1021.3025,30.0,8.461914,29.29127,16.919998
2025-05-06 01:00:00,6.3175,77.75243,2.7175,3.2300396,1022.4,1021.4009,26.0,9.741642,27.511923,19.08
2025-05-06 02:00:00,6.1675,79.68194,2.9175,3.0842838,1022.4,1021.40015,28.0,9.965239,20.07162,19.08
2025-05-06 03:00:00,6.0175004,79.65999,2.7675,3.106135,1022.4,1021.3999,25.0,8.596766,19.573223,19.08
2025-05-06 04:00:00,6.0675,78.82443,2.6675,3.3123894,1022.5,1021.49976,90.0,7.3997297,18.435053,16.199999
2025-05-06 05:00:00,7.2675004,74.40946,3.0175,4.343791,1022.6,1021.60376,100.0,9.0,16.26028,16.56
2025-05-06 06:00:00,8.1675,72.24416,3.4675,5.317319,1022.7,1021.7069,100.0,9.080639,13.760814,18.0
2025-05-06 07:00:00,9.5175,64.56869,3.1675,6.6866674,1022.9,1021.91156,98.0,8.557102,22.249071,22.68
2025-05-06 08:00:00,10.367499,65.67521,4.2175,7.2209806,1023.0,1022.0142,100.0,12.124307,18.166054,27.72
2025-05-06 09:00:00,10.2675,74.933586,6.0175004,7.4336977,1023.2,1022.2138,100.0,12.606426,350.13425,27.72
2025-05-06 10:00:00,10.617499,76.29469,6.6175003,7.868572,1023.1,1022.1151,100.0,12.966248,346.34955,30.239998
2025-05-06 11:00:00,11.7675,71.18324,6.7175,8.657401,1022.9,1021.9195,100.0,15.602999,16.76264,33.48
2025-05-06 12:00:00,12.9175,63.992702,6.2675004,9.501537,1022.5,1021.52374,100.0,16.985933,12.858095,37.44
2025-05-06 13:00:00,12.3175,68.65192,6.7175,8.700183,1022.6,1021.6214,98.0,19.08085,0.54050505,42.12
2025-05-06 14:00:00,12.6675,67.09358,6.7175,9.092578,1022.4,1021.42285,100.0,18.789963,355.0541,42.48
2025-05-06 15:00:00,11.867499,73.68255,7.3175,8.221995,1022.4,1021.42035,100.0,20.256998,354.3908,46.079998
2025-05-06 16:00:00,11.617499,72.63551,6.8675003,8.136057,1022.6,1021.6191,100.0,18.391735,356.6336,45.0
2025-05-06 17:00:00,11.4175,70.8715,6.3175,8.124025,1022.6,1021.61847,100.0,16.22498,3.179772,40.68
2025-05-06 18:00:00,10.9675,75.83034,6.8675003,7.7758512,1022.5,1021.517,100.0,16.404707,3.144897,38.88
2025-05-06 19:00:00,10.5675,80.5858,7.3675003,7.7517586,1022.7,1021.7155,70.0,14.650939,5.6404567,35.28
2025-05-06 20:00:00,9.8175,82.15641,6.9175,7.093766,1022.9,1021.91254,100.0,13.277364,15.732075,29.88
2025-05-06 21:00:00,9.8175,80.75884,6.6675,6.9870577,1023.1,1022.1123,100.0,13.605189,17.715889,27.72
2025-05-06 22:00:00,9.5675,78.25789,5.9675,6.4108,1022.9,1021.9118,100.0,14.743526,17.771418,30.239998
2025-05-06 23:00:00,8.9175,78.70256,5.4175,6.004484,1022.9,1021.9096,85.0,12.241323,19.767267,29.88
2025-05-07 00:00:00,8.8175,78.1427,5.2175,6.236661,1022.9,1021.90924,90.0,9.668195,24.179106,24.48
2025-05-07 01:00:00,8.5175,78.64217,5.0175004,5.8543444,1022.9,1021.908,100.0,9.9408245,5.19435,22.68
2025-05-07 02:00:00,8.7175,75.98005,4.7175,5.904312,1022.7,1021.7088,100.0,10.538843,7.853233,21.599998
2025-05-07 03:00:00,8.5675,74.377594,4.2675004,5.6800194,1022.5,1021.50867,83.0,10.4166975,9.950565,21.599998
2025-05-07 04:00:00,8.1675,74.568306,3.9175,5.122595,1022.5,1021.5071,55.0,11.016824,4.685815,21.599998
2025-05-07 05:00:00,8.2675,74.58586,4.0175004,5.2162485,1022.4,1021.40753,36.0,11.196231,4.610574,21.96
2025-05-07 06:00:00,9.0675,72.160355,4.3175,6.039749,1022.5,1021.5104,25.0,11.448055,16.44046,24.84
2025-05-07 07:00:00,10.3175,66.12587,4.2675004,7.0313177,1022.7,1021.71454,100.0,13.151091,30.425709,29.16
2025-05-07 08:00:00,11.117499,64.477196,4.6675,7.8989105,1022.5,1021.51764,100.0,13.248049,36.714306,31.319998
2025-05-07 09:00:00,11.617499,64.14203,5.0675,8.655741,1022.4,1021.4194,100.0,12.061343,37.725063,30.960001
2025-05-07 10:00:00,12.7175,61.77367,5.5675,9.965212,1022.2,1021.22345,100.0,11.362834,40.502766,28.8
2025-05-07 11:00:00,13.2675,61.689953,6.0675,10.781722,1021.9,1020.92566,100.0,10.296251,36.469334,28.08
2025-05-07 12:00:00,13.7175,58.883175,5.8175,11.206344,1021.6,1020.62714,94.0,10.086427,34.82457,25.919998
2025-05-07 13:00:00,13.867499,56.52215,5.3675003,11.178415,1021.5,1020.52783,98.0,10.630672,28.30066,26.28
2025-05-07 14:00:00,13.4675,60.891296,6.0675,10.59087,1021.2,1020.2269,100.0,12.976239,23.720417,29.88
2025-05-07 15:00:00,12.2175,70.29996,6.9675,8.78532,1021.2,1020.2224,95.0,18.216497,11.976112,40.68
2025-05-07 16:00:00,11.7675,70.6959,6.6175003,8.340575,1021.1,1020.12115,100.0,17.615187,11.195081,41.760002
2025-05-07 17:00:00,10.617499,73.71244,6.1175003,7.3009205,1021.0,1020.01715,100.0,16.071491,15.5928755,39.6
2025-05-07 18:00:00,10.1675,76.48397,6.2175,7.12492,1020.8,1019.81573,100.0,14.348156,19.798973,34.92
2025-05-07 19:00:00,9.9175,78.042,6.2675004,6.9898014,1021.0,1020.01495,22.0,13.638489,22.503578,30.239998
2025-05-07 20:00:00,8.9675,83.186386,6.2675004,6.0775356,1021.2,1020.21124,7.0,13.379461,19.653913,27.72
2025-05-07 21:00:00,8.5675,87.548615,6.6175003,5.7420588,1021.1,1020.11,7.0,13.4903965,18.676802,26.64
2025-05-07 22:00:00,8.4675,90.286095,6.9675,5.605521,1021.0,1020.0098,11.0,14.30632,21.399887,28.08
2025-05-07 23:00:00,8.367499,89.969604,6.8175,5.633584,1020.7,1019.7098,12.0,13.184308,32.171192,28.08
2025-05-08 00:00:00,8.0175,87.49736,6.0675,5.3660336,1020.6,1019.60864,9.0,11.43248,33.439884,25.56
2025-05-08 01:00:00,7.7175,87.77236,5.8175,4.8312044,1020.3,1019.3076,4.0,12.659004,29.84584,24.84
2025-05-08 02:00:00,7.4175,89.27748,5.7675004,4.632698,1020.0,1019.00696,0.0,11.886816,32.005356,24.48
2025-05-08 03:00:00,7.1675,90.81624,5.7675004,4.4909906,1019.8,1018.80615,0.0,11.144021,31.122416,23.039999
2025-05-08 04:00:00,7.1175003,92.07771,5.9175,4.536584,1019.6,1018.6063,0.0,10.717182,29.147985,21.599998
2025-05-08 05:00:00,7.6675,92.4285,6.5175004,5.291443,1019.6,1018.6083,1.0,10.248941,30.618525,20.880001
2025-05-08 06:00:00,9.0175,91.25513,7.6675,7.1088724,1019.7,1018.7131,0.0,8.936778,27.597204,19.8
2025-05-08 07:00:00,11.0175,85.43493,8.6675,9.400285,1019.6,1018.6198,2.0,8.694204,27.095472,21.599998
2025-05-08 08:00:00,12.7175,78.20349,9.0175,11.169771,1019.6,1018.62585,4.0,8.856658,37.568665,23.4
2025-05-08 09:00:00,14.0675,72.10415,9.117499,12.970911,1019.7,1018.7303,0.0,8.043805,49.53785,24.119999
2025-05-08 10:00:00,15.117499,67.15336,9.0675,14.6629925,1019.5,1018.534,7.0,8.139901,54.90411,24.84
2025-05-08 11:00:00,15.7675,62.48477,8.617499,15.461773,1019.2,1018.23645,19.0,8.461915,51.911175,24.84
2025-05-08 12:00:00,15.9675,55.705456,7.1175003,14.851587,1019.3,1018.337,38.0,9.7565975,60.124096,26.64
2025-05-08 13:00:00,16.067501,49.574097,5.5175004,14.238047,1019.1,1018.1375,40.0,8.6193495,61.294147,23.4
2025-05-08 14:00:00,16.3675,45.206406,4.4675,13.994577,1018.9,1017.9387,33.0,9.449572,49.635548,24.48
2025-05-08 15:00:00,16.567501,43.249855,4.0175004,13.532753,1018.7,1017.7395,63.0,11.079873,46.97493,26.28
2025-05-08 16:00:00,15.9175,44.60639,3.8675,12.515722,1018.7,1017.73755,97.0,13.393983,41.185837,29.88
2025-05-08 17:00:00,14.7175,53.684193,5.4175,11.483859,1019.0,1018.03314,41.0,14.438198,35.869915,32.399998
2025-05-08 18:00:00,14.117499,58.778717,6.1675,11.33239,1019.0,1018.0312,25.0,12.503199,30.256361,31.68
2025-05-08 19:00:00,12.867499,63.76116,6.1675,10.309181,1019.2,1018.2265,36.0,10.948973,27.40749,25.199999
2025-05-08 20:00:00,12.2675,62.74791,5.3675003,9.300381,1019.8,1018.8241,47.0,12.538134,39.173653,23.759998
2025-05-08 21:00:00,12.1675,57.482014,4.0175004,8.693851,1020.1,1019.1235,13.0,14.092977,65.071556,27.359999
2025-05-08 22:00:00,11.367499,58.50379,3.5175,8.011338,1020.3,1019.3204,14.0,12.616703,75.96373,27.359999
2025-05-08 23:00:00,10.4675,63.65612,3.8675,7.3343296,1020.5,1019.5174,14.0,11.555102,71.847206,24.119999
2025-05-09 00:00:00,9.7675,70.30348,4.6175003,6.7897644,1020.8,1019.8145,8.0,11.525623,75.52967,22.319998
2025-05-09 01:00:00,8.7175,78.67239,5.2175,6.03751,1020.9,1019.9106,0.0,10.3480425,76.93068,21.599998
2025-05-09 02:00:00,8.367499,79.99999,5.1175003,5.6090145,1021.0,1020.00946,0.0,10.739833,76.42955,20.519999
2025-05-09 03:00:00,7.9675,79.38654,4.6175003,5.2245865,1021.1,1020.1078,0.0,9.914717,74.197426,20.519999
2025-05-09 04:00:00,7.5675,81.57864,4.6175003,4.9503527,1021.3,1020.3063,0.0,9.05205,72.64589,19.08
2025-05-09 05:00:00,8.0175,82.20837,5.1675,5.3295145,1021.6,1020.60767,0.0,10.32924,67.4569,19.44
2025-05-09 06:00:00,9.4175,81.82298,6.4675,7.0337057,1022.0,1021.012,8.0,10.223619,63.886147,20.16
2025-05-09 07:00:00,11.2675,76.40099,7.2675004,9.223215,1022.3,1021.3182,1.0,9.194106,66.94868,21.96
2025-05-09 08:00:00,13.0675,70.70623,7.8675003,11.195357,1022.5,1021.5241,79.0,9.028754,66.50142,23.4
2025-05-09 09:00:00,14.6675,60.759758,7.1675,12.92252,1022.5,1021.5294,9.0,9.459852,68.80588,25.199999
2025-05-09 10:00:00,15.867499,48.496994,5.0175004,14.028595,1022.4,1021.43384,17.0,11.177405,75.068535,28.08
2025-05-09 11:00:00,16.4675,42.318947,3.6175,14.389875,1022.4,1021.43567,4.0,13.397612,83.829926,32.760002
2025-05-09 12:00:00,16.7675,41.228554,3.5175,14.520472,1022.3,1021.3367,7.0,14.739132,81.57312,35.28
2025-05-09 13:00:00,17.667501,38.67388,3.4175,15.411711,1021.9,1020.94037,0.0,13.577776,75.41104,35.28
2025-05-09 14:00:00,18.2175,37.75609,3.5674999,15.533463,1021.5,1020.5423,1.0,15.048042,83.130104,35.28
2025-05-09 15:00:00,17.667501,41.342987,4.3675003,14.264442,1021.3,1020.3409,11.0,16.029099,65.44956,37.079998
2025-05-09 16:00:00,16.6175,48.20108,5.6175003,12.933815,1021.3,1020.3374,2.0,17.82091,44.18164,40.32
2025-05-09 17:00:00,16.067501,52.75428,6.4175,12.648479,1021.1,1020.1356,0.0,17.23964,40.341682,40.68
2025-05-09 18:00:00,15.2175,59.45398,7.3675003,12.463516,1021.1,1020.1327,0.0,14.224556,38.320164,37.44
2025-05-09 19:00:00,13.9175,63.34513,7.0675,10.991929,1021.4,1020.428,8.0,14.905261,42.552914,29.519999
2025-05-09 20:00:00,12.7675,65.07051,6.3675003,9.629589,1022.1,1021.1235,8.0,15.236338,51.234467,29.88
2025-05-09 21:00:00,11.867499,66.92346,5.9175,8.7706375,1022.4,1021.42035,0.0,14.256409,65.37646,29.519999
2025-05-09 22:00:00,11.3175,68.44651,5.7175,8.196069,1022.6,1021.61816,1.0,14.120539,72.95089,27.72
2025-05-09 23:00:00,10.8175,69.53977,5.4675,7.79659,1022.8,1021.816,0.0,13.055896,74.81411,27.359999
2025-05-10 00:00:00,10.2175,71.62647,5.3175,7.3807583,1022.8,1021.8142,0.0,11.570515,84.644264,25.199999
2025-05-10 01:00:00,9.4675,74.7953,5.2175,6.37895,1022.3,1021.31213,0.0,13.149859,70.8209,25.56
2025-05-10 02:00:00,9.0175,77.36355,5.2675004,6.017398,1022.0,1021.0108,0.0,12.616703,75.96373,25.199999
2025-05-10 03:00:00,8.6675,78.93874,5.2175,5.7768707,1022.0,1021.0095,0.0,11.792404,77.660934,24.48
2025-05-10 04:00:00,8.2175,81.66502,5.2675004,5.3983297,1022.0,1021.00793,0.0,11.375658,85.46231,23.039999
2025-05-10 05:00:00,8.5175,81.98827,5.6175003,5.77929,1022.0,1021.0089,0.0,11.341428,89.090645,22.319998
2025-05-10 06:00:00,9.7675,79.37502,6.3675003,7.406929,1022.1,1021.1133,0.0,9.906544,92.08252,22.319998
2025-05-10 07:00:00,11.5675,74.38907,7.1675,9.527078,1022.1,1021.1193,0.0,9.0018,91.14574,21.599998
2025-05-10 08:00:00,13.5175,68.66206,7.8675003,11.674679,1022.0,1021.0261,0.0,8.827344,87.66274,23.039999
2025-05-10 09:00:00,15.4675,63.053226,8.4675,14.2276,1021.9,1020.933,20.0,8.477216,86.347855,23.039999
2025-05-10 10:00:00,17.067501,57.136005,8.5175,16.554565,1021.6,1020.6383,30.0,8.149847,83.659904,23.4
2025-05-10 11:00:00,18.2675,50.00255,7.6675,17.827818,1021.3,1020.3427,14.0,9.0018,78.46541,24.48
2025-05-10 12:00:00,18.917501,43.61716,6.2675004,17.920567,1020.9,1019.94507,20.0,11.307095,76.18495,28.8
2025-05-10 13:00:00,19.4675,41.284603,5.9675,17.77602,1020.0,1019.04785,55.0,14.36621,74.74483,34.56
2025-05-10 14:00:00,19.5175,40.591316,5.7675004,17.09292,1019.3,1018.3488,43.0,16.451052,72.159706,38.16
2025-05-10 15:00:00,19.4675,40.576992,5.7175,16.305843,1018.8,1017.84894,47.0,17.71789,69.17137,40.32
2025-05-10 16:00:00,19.3675,41.54213,5.9675,15.605339,1018.4,1017.449,3.0,18.88628,67.59012,41.760002
2025-05-10 17:00:00,18.817501,45.11517,6.6675,15.340467,1018.1,1017.1473,7.0,18.030575,58.055286,41.760002
2025-05-10 18:00:00,17.567501,51.02009,7.3175,14.21051,1017.9,1016.9438,7.0,18.272436,55.840256,39.239998
2025-05-10 19:00:00,16.167501,55.5664,7.2675004,12.856342,1018.0,1017.0388,59.0,17.87718,64.98315,37.8
2025-05-10 20:00:00,15.3175,56.50124,6.7175,11.950306,1018.3,1017.3357,99.0,17.363237,72.50415,35.64
2025-05-10 21:00:00,14.6675,60.5522,7.1175003,11.392643,1018.4,1017.43335,100.0,17.381887,74.38055,34.56
2025-05-10 22:00:00,13.867499,64.86845,7.3675003,10.866088,1018.5,1017.5307,78.0,15.922624,79.57934,33.839996
2025-05-10 23:00:00,13.0175,68.09313,7.2675004,10.284328,1018.4,1017.42804,56.0,13.917154,84.805664,30.960001
2025-05-11 00:00:00,12.5175,69.640434,7.1175003,9.852712,1018.3,1017.3264,60.0,13.200273,84.52272,26.64
2025-05-11 01:00:00,11.7675,72.66311,7.0175004,9.133449,1017.7,1016.7244,58.0,12.825552,85.16967,25.919998
2025-05-11 02:00:00,11.4175,74.87386,7.1175003,8.728937,1017.4,1016.4235,86.0,13.363711,85.364624,25.56
2025-05-11 03:00:00,10.9675,78.47059,7.3675003,8.341421,1016.9,1015.9224,93.0,13.350371,86.13462,25.919998
2025-05-11 04:00:00,10.617499,81.42196,7.5675,8.146938,1016.5,1015.5215,62.0,12.620554,86.729576,25.919998
2025-05-11 05:00:00,10.8175,82.2842,7.9175,8.461805,1016.2,1015.22235,1.0,12.431734,87.5105,24.48
2025-05-11 06:00:00,12.117499,80.52591,8.867499,10.191797,1016.0,1015.02704,0.0,11.173057,87.22985,24.119999
2025-05-11 07:00:00,13.8175,74.52638,9.367499,12.051779,1015.8,1014.833,0.0,11.003581,93.751656,25.56
2025-05-11 08:00:00,15.8175,68.207146,9.9675,14.34815,1015.5,1014.54,0.0,10.120098,95.10208,25.56
2025-05-11 09:00:00,18.067501,59.340843,10.0175,16.966024,1015.3,1014.3477,0.0,10.337079,97.001175,26.28
2025-05-11 10:00:00,19.8675,52.85925,9.9675,19.243525,1014.9,1013.95386,0.0,11.307095,103.81505,28.8
2025-05-11 11:00:00,21.317501,40.686153,7.4175,20.022575,1014.6,1013.6589,0.0,13.766176,117.23507,32.760002
2025-05-11 12:00:00,22.2675,32.311634,4.9175,20.350245,1014.2,1013.2622,0.0,14.98331,128.65982,35.28
2025-05-11 13:00:00,22.917501,28.558516,3.7175,20.551933,1013.4,1012.46515,0.0,15.7908325,136.8476,37.079998
2025-05-11 14:00:00,23.067501,30.35444,4.7175,20.753176,1013.1,1012.1657,0.0,14.773164,133.02507,37.079998
2025-05-11 15:00:00,23.067501,31.539438,5.2675004,20.558805,1012.6,1011.6662,0.0,13.184308,128.90414,34.56
2025-05-11 16:00:00,22.8675,32.935577,5.7175,20.048214,1012.2,1011.26587,0.0,12.031756,128.92755,30.960001
2025-05-11 17:00:00,22.6175,34.85329,6.3175,20.432905,1011.9,1010.9655,0.0,8.604301,127.34943,27.72
2025-05-11 18:00:00,21.4675,48.219585,10.0675,20.896242,1011.8,1010.8619,1.0,4.143911,92.4895,20.16
2025-05-11 19:00:00,19.1175,57.64484,10.5675,18.603884,1011.8,1010.8545,1.0,4.7521367,65.37646,9.36
2025-05-11 20:00:00,18.2675,57.050835,9.617499,16.861876,1012.1,1011.1513,1.0,9.0018,78.46541,16.199999
2025-05-11 21:00:00,18.2675,51.034134,7.9675,15.975313,1012.2,1011.2513,0.0,12.074766,100.30479,22.319998
2025-05-11 22:00:00,17.917501,49.39833,7.1675,15.428722,1012.4,1011.4499,0.0,12.0694,107.35411,24.84
2025-05-11 23:00:00,16.7175,54.953297,7.6175003,14.5186,1012.5,1011.5459,0.0,10.837435,85.23644,22.68
2025-05-12 00:00:00,15.617499,60.57256,8.0175,13.143253,1012.6,1011.6421,0.0,13.41453,78.38854,25.199999
2025-05-12 01:00:00,15.117499,62.97327,8.117499,12.514603,1012.3,1011.3408,0.0,14.471821,95.7105,27.359999
2025-05-12 02:00:00,14.6675,65.044975,8.1675,12.194832,1012.3,1011.3391,0.0,13.666967,102.93806,27.359999
2025-05-12 03:00:00,14.117499,66.71576,8.0175,11.7462435,1012.3,1011.3375,0.0,12.710091,102.26476,25.919998
2025-05-12 04:00:00,13.5175,67.73328,7.6675,11.103822,1012.4,1011.4353,1.0,12.399113,99.18877,24.119999
2025-05-12 05:00:00,13.5175,68.196266,7.7675004,11.050952,1012.6,1011.6351,1.0,12.93247,98.80671,25.199999
2025-05-12 06:00:00,14.5175,65.90095,8.2175,12.259224,1012.9,1011.93835,0.0,12.284916,100.98061,25.56
2025-05-12 07:00:00,15.9175,60.234047,8.2175,13.616386,1013.2,1012.24274,0.0,12.576836,99.05781,28.08
2025-05-12 08:00:00,17.5175,56.480667,8.7675,15.337473,1013.5,1012.54755,0.0,12.7279215,98.13002,29.88
2025-05-12 09:00:00,19.167501,52.49889,9.2175,17.420235,1013.8,1012.85266,0.0,13.039754,96.340096,31.319998
2025-05-12 10:00:00,20.567501,47.812885,9.117499,19.23297,1013.9,1012.95703,0.0,14.096425,95.128105,33.839996
2025-05-12 11:00:00,21.7175,41.782166,8.1675,20.28249,1013.8,1012.86084,0.0,15.531195,94.65327,37.079998
2025-05-12 12:00:00,22.417501,38.043983,7.4175,20.804226,1013.8,1012.86316,0.0,16.383955,91.25902,38.88
2025-05-12 13:00:00,22.7675,36.488045,7.1175003,20.932228,1013.7,1012.7642,0.0,16.808569,80.13426,39.6
2025-05-12 14:00:00,22.4675,36.153343,6.7175,20.008678,1013.6,1012.6633,0.0,18.123774,74.445366,42.12
2025-05-12 15:00:00,22.067501,35.545383,6.1175003,18.82619,1013.6,1012.662,0.0,18.947083,75.69969,43.199997
2025-05-12 16:00:00,21.6175,35.78606,5.8175,17.711285,1013.7,1012.76074,0.0,19.639805,72.39528,43.56
2025-05-12 17:00:00,20.6175,39.660164,6.4175,16.856754,1013.9,1012.9573,9.0,19.574533,65.55606,44.28
2025-05-12 18:00:00,19.4675,43.324284,6.6675,15.836615,1014.1,1013.1533,24.0,19.084246,64.8852,43.199997
2025-05-12 19:00:00,18.3675,43.91448,5.8675003,14.612331,1014.7,1013.7493,5.0,18.687086,69.12091,39.239998
2025-05-12 20:00:00,17.567501,45.545307,5.6675,13.828743,1015.4,1014.4461,0.0,18.272438,71.0295,37.44
2025-05-12 21:00:00,16.567501,48.690502,5.7175,12.962652,1015.8,1014.8422,1.0,17.431213,73.81073,36.0
2025-05-12 22:00:00,15.7175,49.996452,5.3175,12.189192,1016.4,1015.4388,16.0,16.309628,79.18617,34.56
2025-05-12 23:00:00,14.9675,51.378235,5.0175004,11.470651,1016.7,1015.73627,30.0,15.655862,81.404175,32.039997
2025-05-13 00:00:00,14.2175,53.55199,4.9175,10.768781,1016.9,1015.9336,36.0,15.182015,79.755974,30.599998
2025-05-13 01:00:00,13.117499,56.13371,4.5675,9.694338,1017.2,1016.22943,50.0,14.508715,78.5507,28.08
2025-05-13 02:00:00,12.5175,59.20228,4.7675004,9.047863,1017.6,1016.6271,17.0,15.111424,77.619255,28.8
2025-05-13 03:00:00,11.9175,61.155964,4.6675,8.452775,1017.8,1016.8247,1.0,14.935662,77.4712,29.519999
2025-05-13 04:00:00,11.4175,62.331535,4.4675,7.9531946,1018.0,1017.02295,0.0,14.650938,79.380394,28.8
2025-05-13 05:00:00,11.5675,63.243286,4.8175,8.214546,1018.4,1017.4229,0.0,14.383114,81.36295,28.8
2025-05-13 06:00:00,12.5175,63.46161,5.7675004,9.5666685,1018.9,1017.92584,0.0,13.026081,78.84538,28.44
2025-05-13 07:00:00,13.6675,60.939056,6.2675004,10.803181,1019.3,1018.32935,0.0,13.202726,78.996506,30.239998
2025-05-13 08:00:00,15.2675,56.294804,6.6175003,12.535183,1019.5,1018.5346,0.0,12.849528,78.6901,31.319998
2025-05-13 09:00:00,16.917501,50.67056,6.6175003,14.641804,1019.7,1018.73987,0.0,12.966248,76.34956,32.039997
2025-05-13 10:00:00,18.317501,43.296696,5.6175003,16.12195,1019.7,1018.74426,0.0,14.935662,77.4712,35.64
2025-05-13 11:00:00,18.9675,37.444748,4.1175003,16.424446,1019.7,1018.7466,0.0,17.512806,77.53508,41.399998
2025-05-13 12:00:00,19.3675,38.22176,4.7675004,17.267366,1019.6,1018.6478,0.0,16.62249,72.34979,41.399998
2025-05-13 13:00:00,19.8675,37.18281,4.8175,17.74792,1019.3,1018.3497,0.0,16.244936,68.5522,40.68
2025-05-13 14:00:00,20.167501,36.371624,4.7675004,17.764982,1019.0,1018.05096,0.0,15.865546,65.17949,38.519997
2025-05-13 15:00:00,20.417501,35.194477,4.5175004,17.50755,1018.7,1017.7522,0.0,15.244842,67.06787,37.8
2025-05-13 16:00:00,20.4675,34.71991,4.3675003,17.03739,1018.5,1017.55237,0.0,14.266632,60.524208,35.64
2025-05-13 17:00:00,19.9675,36.1873,4.5175004,16.66042,1018.2,1017.2511,0.0,13.633737,47.675488,33.12
2025-05-13 18:00:00,18.4675,50.569893,8.0175,15.917368,1018.4,1017.4462,0.0,13.929953,25.240503,31.319998
2025-05-13 19:00:00,16.667501,60.006817,8.867499,14.175171,1018.5,1017.54004,0.0,15.053425,26.258598,29.88
2025-05-13 20:00:00,15.4675,61.36556,8.0675,12.535315,1018.9,1017.9358,3.0,16.641972,38.853382,33.12
2025-05-13 21:00:00,14.617499,62.21872,7.4675,11.6979885,1019.2,1018.2326,0.0,15.528064,44.999897,32.760002
2025-05-13 22:00:00,13.867499,63.550987,7.0675,11.0412035,1019.5,1018.5297,1.0,14.224556,51.67985,30.239998
2025-05-13 23:00:00,13.2175,65.16996,6.8175,10.396801,1019.7,1018.72736,0.0,13.779114,56.725105,27.72
2025-05-14 00:00:00,12.6675,67.55572,6.8175,10.005914,1019.7,1018.72546,2.0,12.688404,58.3393,26.64
2025-05-14 01:00:00,11.3175,73.83724,6.8175,8.671695,1019.6,1018.62103,0.0,12.5807,56.082535,24.84
2025-05-14 02:00:00,10.867499,77.38917,7.0675,8.281143,1019.7,1018.71936,0.0,12.5807,56.082535,24.84
2025-05-14 03:00:00,10.4675,82.5205,7.6175003,8.146177,1019.7,1018.71814,1.0,11.681987,56.309914,24.48
2025-05-14 04:00:00,10.0675,87.093155,8.0175,7.818947,1019.7,1018.7165,40.0,11.870451,49.304558,23.039999
2025-05-14 05:00:00,10.5675,85.67708,8.2675,8.399848,1019.8,1018.8183,52.0,11.753876,49.969803,23.759998
2025-05-14 06:00:00,11.9175,80.7709,8.7175,10.14911,1019.9,1018.9227,94.0,9.82114,41.28462,21.599998
2025-05-14 07:00:00,13.617499,73.742805,9.0175,11.9832,1020.0,1019.0283,89.0,9.449572,40.364468,23.039999
2025-05-14 08:00:00,15.4675,65.440605,9.0175,14.045256,1020.2,1019.23456,55.0,7.9932966,35.837746,23.4
2025-05-14 09:00:00,16.8675,59.250027,8.867499,15.616245,1020.3,1019.3389,93.0,9.354806,11.093693,25.199999
2025-05-14 10:00:00,17.317501,54.17987,7.9675,16.024725,1020.4,1019.4404,100.0,11.879999,360.0,30.599998
2025-05-14 11:00:00,17.567501,47.965885,6.4175,16.14509,1020.4,1019.4414,100.0,12.9249525,347.125,32.760002
2025-05-14 12:00:00,17.3675,55.30776,8.3175,16.402699,1020.3,1019.3409,88.0,13.609951,339.88733,34.56
2025-05-14 13:00:00,16.417501,64.1246,9.617499,15.35088,1020.2,1019.23773,25.0,16.348322,331.74207,39.6
2025-05-14 14:00:00,15.1675,64.93478,8.617499,12.992083,1020.4,1019.4334,13.0,18.934254,335.8716,45.0
2025-05-14 15:00:00,14.367499,64.53811,7.7675004,11.565106,1020.4,1019.4305,6.0,18.623693,339.6383,45.0
2025-05-14 16:00:00,13.7675,63.310886,6.9175,10.420521,1020.3,1019.32874,3.0,17.54977,338.9624,43.56
2025-05-14 17:00:00,12.7675,69.452515,7.3175,9.319704,1020.1,1019.12537,1.0,18.900856,340.5296,42.839996
2025-05-14 18:00:00,11.9175,73.189545,7.2675004,8.545648,1019.9,1018.9227,19.0,18.297245,344.59653,42.839996
2025-05-14 19:00:00,11.2175,75.35414,7.0175004,7.9767466,1019.6,1018.6208,50.0,16.985933,347.1419,40.68
2025-05-14 20:00:00,10.9175,74.27535,6.5175004,7.6319637,1019.8,1018.8193,91.0,16.486465,349.30353,37.8
2025-05-14 21:00:00,10.867499,71.99822,6.0175004,7.420883,1020.0,1019.0191,100.0,16.808569,350.13425,39.6
2025-05-14 22:00:00,11.0675,71.78786,6.1675,7.4442434,1019.9,1018.9198,100.0,18.252037,354.90796,40.68
2025-05-14 23:00:00,11.367499,69.65014,6.0175004,8.009039,1019.7,1018.72095,100.0,16.203999,358.727,39.6
2025-05-15 00:00:00,11.2675,73.07163,6.6175003,7.8893375,1019.7,1018.7207,100.0,17.280937,359.4032,37.8
2025-05-15 01:00:00,10.9675,77.140495,7.1175003,7.88789,1019.5,1018.5199,100.0,16.04526,356.78458,36.0
2025-05-15 02:00:00,10.867499,77.38917,7.0675,7.819891,1019.3,1018.31976,100.0,15.743569,354.09393,37.44
2025-05-15 03:00:00,10.617499,79.22717,7.1675,7.6920576,1019.3,1018.3188,98.0,15.070633,352.45068,37.079998
